text1,text2,text3,text4,istrue
www,animationplayhouse,com,winaward,-1
animationplayhouse,com,winaward,htm,-1
http,textualecstasy,com,kws,-1
http,tools,ietf,org,-1
tools,ietf,org,html,-1
ietf,org,html,rfc,-1
http,themaclellans,com,timetravel,-1
themaclellans,com,timetravel,html,-1
http,www,gamespot,com,-1
www,gamespot,com,pc,-1
gamespot,com,pc,action,-1
com,pc,action,aquanox,-1
pc,action,aquanox,reve,-1
http,www,recipesource,com,-1
www,recipesource,com,soups,-1
recipesource,com,soups,soups,-1
com,soups,soups,rec,-1
http,www,miata,pace,-1
www,miata,pace,net,-1
http,www,the,webwizard,-1
www,the,webwizard,co,-1
the,webwizard,co,uk,-1
http,www,andrewdando,co,-1
www,andrewdando,co,uk,-1
http,jupiternielsenflameworking,com,hawaiian,-1
http,www,xxxtasygirl,com,-1
www,xxxtasygirl,com,petite,-1
xxxtasygirl,com,petite,teen,-1
com,petite,teen,panties,-1
http,www,passagemaker,com,-1
http,www,tenzanaikido,com,-1
http,www,siebel,com,-1
http,home,comcast,net,-1
home,comcast,net,supportcd,-1
comcast,net,supportcd,optimize,-1
http,www,crank,net,-1
http,cgfc,intheteam,com,-1
http,www,loverspackage,com,-1
http,www,dl,rtl,-1
www,dl,rtl,de,-1
http,www,metal,tiger,-1
www,metal,tiger,com,-1
metal,tiger,com,bagua,-1
tiger,com,bagua,energy,-1
com,bagua,energy,html,-1
http,www,takara,bio,-1
www,takara,bio,com,-1
http,www,zodiacinfo,net,-1
http,vietsphere,com,vietscout,-1
vietsphere,com,vietscout,emblem,-1
com,vietscout,emblem,html,-1
http,www,kentuckyrifleassociation,org,-1
http,www,wurb,com,-1
www,wurb,com,if,-1
wurb,com,if,game,-1
http,insightalternatives,tripod,com,-1
http,www,ozonepurewater,com,-1
http,www,tabletpc,tv,-1
http,checkbook,no,ip,-1
checkbook,no,ip,com,-1
http,www,hawkinsspeedshop,com,-1
http,games,teamxbox,com,-1
games,teamxbox,com,xbox,-1
teamxbox,com,xbox,mortal,-1
com,xbox,mortal,kom,-1
http,www,wyewood,org,-1
http,www,geocities,com,-1
www,geocities,com,nitrossite,-1
http,www,tour,eiffel,-1
www,tour,eiffel,fr,-1
tour,eiffel,fr,teiffel,-1
eiffel,fr,teiffel,uk,-1
http,www,mbr,pwrc,-1
www,mbr,pwrc,usgs,-1
mbr,pwrc,usgs,gov,-1
pwrc,usgs,gov,id,-1
usgs,gov,id,framlst,-1
gov,id,framlst,i,-1
id,framlst,i,i,-1
http,www,amateursauna,com,-1
www,amateursauna,com,amateur,-1
amateursauna,com,amateur,sex,-1
com,amateur,sex,world,-1
http,homepage,univie,ac,-1
homepage,univie,ac,at,-1
univie,ac,at,horst,-1
ac,at,horst,prillinger,-1
http,www,maryreveleyracing,com,-1
http,members,authorsguild,net,-1
members,authorsguild,net,goodbird,-1
http,www,megaone,com,-1
www,megaone,com,boorman,-1
http,rugxulo,googlepages,com,-1
http,www,cityofholland,com,-1
www,cityofholland,com,brix,-1
cityofholland,com,brix,pageid,-1
http,www,military,zone,-1
www,military,zone,com,-1
http,www,webuser,co,-1
www,webuser,co,uk,-1
http,www,emunix,emich,-1
www,emunix,emich,edu,-1
emunix,emich,edu,phoward,-1
http,www,rhodeslynx,com,-1
www,rhodeslynx,com,index,-1
rhodeslynx,com,index,asp,-1
com,index,asp,path,-1
index,asp,path,wtrack,-1
http,www,baseball,dsboosterclub,-1
www,baseball,dsboosterclub,com,-1
http,www,kolumbus,fi,-1
www,kolumbus,fi,catwalk,-1
http,www,sexfiles,ru,-1
http,www,botany,hawaii,-1
www,botany,hawaii,edu,-1
botany,hawaii,edu,faculty,-1
hawaii,edu,faculty,carr,-1
edu,faculty,carr,imag,-1
http,www,trentham,co,-1
www,trentham,co,nz,-1
http,www,northernsystems,com,-1
http,www,malsce,org,-1
http,www,h,d,-1
www,h,d,com,-1
http,www,sandylanton,com,-1
http,www,watchseller,com,-1
http,www,herbsherbals,com,-1
http,www,quicklatin,com,-1
http,www,geocities,com,-1
www,geocities,com,rogeliogareizaga,-1
geocities,com,rogeliogareizaga,inde,-1
http,hugs,org,lobster,-1
hugs,org,lobster,salad,-1
org,lobster,salad,shtml,-1
http,icsf,vasculardomain,com,-1
http,mirrors,dotsrc,org,-1
mirrors,dotsrc,org,ldp,-1
dotsrc,org,ldp,howto,-1
org,ldp,howto,bash,-1
ldp,howto,bash,prog,-1
http,www,skipsmastiffs,com,-1
http,www,webgal,com,-1
http,www,trannyfucking,com,-1
www,trannyfucking,com,zippys,-1
trannyfucking,com,zippys,hot,-1
com,zippys,hot,tvs,-1
zippys,hot,tvs,xx,-1
http,www,tlm,ni,-1
www,tlm,ni,org,-1
http,www,fchd,info,-1
www,fchd,info,southamp,-1
fchd,info,southamp,htm,-1
http,www,paulaspepperjelly,com,-1
www,paulaspepperjelly,com,ppj,-1
paulaspepperjelly,com,ppj,recipes,-1
com,ppj,recipes,php,-1
http,www,dilmahtea,com,-1
http,www,galeriasgaygratis,com,-1
http,www,angymorales,estaenlared,-1
www,angymorales,estaenlared,net,-1
http,www,programmingtutorials,com,-1
http,www,elasmo,research,-1
www,elasmo,research,org,-1
elasmo,research,org,site,-1
research,org,site,map,-1
org,site,map,htm,-1
http,web,uvic,ca,-1
web,uvic,ca,hcmc,-1
uvic,ca,hcmc,clipart,-1
http,tools,ietf,org,-1
tools,ietf,org,html,-1
ietf,org,html,rfc,-1
http,www,drcarlbarrister,com,-1
http,www,smspower,org,-1
www,smspower,org,meka,-1
http,animaldiversity,ummz,umich,-1
animaldiversity,ummz,umich,edu,-1
ummz,umich,edu,site,-1
umich,edu,site,acc,-1
http,expo,idahohorsecouncil,com,-1
http,www,sdsnmr,com,-1
http,www,gamespot,com,-1
www,gamespot,com,ps,-1
gamespot,com,ps,adventure,-1
com,ps,adventure,bravefenc,-1
http,www,silk,silver,-1
www,silk,silver,co,-1
silk,silver,co,uk,-1
http,permo,homepage,dk,-1
http,www,angelfire,com,-1
www,angelfire,com,mi,-1
angelfire,com,mi,lptv,-1
http,embryology,med,unsw,-1
embryology,med,unsw,edu,-1
med,unsw,edu,au,-1
unsw,edu,au,defect,-1
edu,au,defect,cgh,-1
au,defect,cgh,htm,-1
http,www,canadacanines,org,-1
http,weather,yahoo,com,-1
http,www,welsh,football,-1
www,welsh,football,net,-1
http,www,uk,payroll,-1
www,uk,payroll,software,-1
uk,payroll,software,com,-1
http,www,phytopet,co,-1
www,phytopet,co,uk,-1
http,www,surfersofdubai,com,-1
http,www,recipesource,com,-1
www,recipesource,com,soups,-1
recipesource,com,soups,soups,-1
com,soups,soups,rec,-1
http,www,joshuatreerockclimbing,com,-1
http,www,uky,edu,-1
www,uky,edu,studentorgs,-1
uky,edu,studentorgs,psichi,-1
http,www,designeralley,com,-1
http,www,rgu,ac,-1
www,rgu,ac,uk,-1
rgu,ac,uk,publicpolicy,-1
ac,uk,publicpolicy,introduction,-1
http,wii,gamespy,com,-1
wii,gamespy,com,wii,-1
gamespy,com,wii,harvey,-1
com,wii,harvey,birdman,-1
wii,harvey,birdman,atto,-1
http,www,xalatan,com,-1
http,www,userfriendly,org,-1
www,userfriendly,org,cartoons,-1
userfriendly,org,cartoons,archives,-1
http,www,southeastny,com,-1
http,www,harenchi,co,-1
www,harenchi,co,jp,-1
http,www,geauxto,com,-1
http,www,routerbitsonline,com,-1
http,dimacs,rutgers,edu,-1
dimacs,rutgers,edu,berryj,-1
rutgers,edu,berryj,link,-1
edu,berryj,link,html,-1
http,www,sportingcollectibles,com,-1
http,www,lcsem,com,-1
http,www,windsweptwings,com,-1
http,msucares,com,pubs,-1
msucares,com,pubs,publications,-1
com,pubs,publications,p,-1
pubs,publications,p,htm,-1
http,www,blowjobgallery,net,-1
www,blowjobgallery,net,blowjob,-1
blowjobgallery,net,blowjob,gallery,-1
http,www,angelfire,com,-1
www,angelfire,com,rpg,-1
angelfire,com,rpg,abyss,-1
com,rpg,abyss,hunter,-1
http,www,getwhisky,com,-1
http,www,thediary,org,-1
www,thediary,org,redhawks,-1
http,www,ao,net,-1
www,ao,net,acken,-1
ao,net,acken,sauce,-1
net,acken,sauce,index,-1
acken,sauce,index,html,-1
http,www,control,innovation,-1
www,control,innovation,com,-1
http,www,gamespot,com,-1
www,gamespot,com,pc,-1
gamespot,com,pc,action,-1
com,pc,action,hedzheadextr,-1
http,www,letters,help,-1
www,letters,help,co,-1
letters,help,co,uk,-1
http,www,bha,vitalfootball,-1
www,bha,vitalfootball,co,-1
bha,vitalfootball,co,uk,-1
http,kollyris,megs,com,-1
http,www,scn,org,-1
www,scn,org,earth,-1
scn,org,earth,tweeters,-1
http,www,collectivelight,com,-1
http,www,firsteleven,co,-1
www,firsteleven,co,uk,-1
firsteleven,co,uk,harrow,-1
http,www,pintprice,com,-1
http,www,georgetown,edu,-1
www,georgetown,edu,oip,-1
georgetown,edu,oip,os,-1
edu,oip,os,sites,-1
oip,os,sites,midea,-1
http,www,moonsdesign,com,-1
http,www,foxleystudios,co,-1
www,foxleystudios,co,uk,-1
http,www,alaskawebs,com,-1
www,alaskawebs,com,captainron,-1
alaskawebs,com,captainron,fishing,-1
com,captainron,fishing,htm,-1
http,www,identity,cs,-1
www,identity,cs,com,-1
http,www,dancinghorse,net,-1
http,www,archaeology,org,-1
www,archaeology,org,online,-1
archaeology,org,online,features,-1
org,online,features,gre,-1
http,www,ninegablesfarm,com,-1
http,www,asylumnation,com,-1
www,asylumnation,com,asylum,-1
http,www,blarg,net,-1
www,blarg,net,dr,-1
blarg,net,dr,z,-1
net,dr,z,movieposters,-1
dr,z,movieposters,html,-1
http,www,antlers,fins,-1
www,antlers,fins,com,-1
http,www,pfadfinder,org,-1
http,www,profootballhof,com,-1
www,profootballhof,com,hof,-1
profootballhof,com,hof,member,-1
com,hof,member,jsp,-1
hof,member,jsp,p,-1
http,www,blairgowrie,rfc,-1
www,blairgowrie,rfc,co,-1
blairgowrie,rfc,co,uk,-1
http,www,eskimo,com,-1
www,eskimo,com,billb,-1
eskimo,com,billb,freenrg,-1
com,billb,freenrg,balllg,-1
billb,freenrg,balllg,html,-1
http,www,navyaep,net,-1
http,www,i,ko,-1
www,i,ko,com,-1
http,www,webdevelopmentpro,com,-1
http,www,gamespot,com,-1
www,gamespot,com,n,-1
gamespot,com,n,action,-1
com,n,action,supermario,-1
http,edition,cnn,com,-1
edition,cnn,com,exchange,-1
cnn,com,exchange,ireports,-1
com,exchange,ireports,toolk,-1
http,hairy,bush,pussy,-1
hairy,bush,pussy,com,-1
bush,pussy,com,shemaleporn,-1
http,www,centenary,edu,-1
www,centenary,edu,sociology,-1
http,www,mcleanhospital,org,-1
www,mcleanhospital,org,research,-1
http,www,foxmeadowfarminc,com,-1
http,rems,rice,edu,-1
http,www,zipworld,com,-1
www,zipworld,com,au,-1
zipworld,com,au,dnaylor,-1
http,www,homestore,com,-1
www,homestore,com,homegarden,-1
homestore,com,homegarden,default,-1
com,homegarden,default,asp,-1
http,www,pcconsultancy,com,-1
http,www,fasigtipton,com,-1
http,www,playchess,de,-1
http,saskhighways,homestead,com,-1
http,www,deloachvineyards,com,-1
http,physicsweb,org,article,-1
physicsweb,org,article,world,-1
http,www,kqmedia,co,-1
www,kqmedia,co,kr,-1
http,www,geocities,com,-1
www,geocities,com,tsth,-1
geocities,com,tsth,tsth,-1
com,tsth,tsth,html,-1
http,pc,gamezone,com,-1
pc,gamezone,com,gamesell,-1
gamezone,com,gamesell,p,-1
com,gamesell,p,htm,-1
http,www,conquerorgame,com,-1
http,www,btinternet,com,-1
www,btinternet,com,peter,-1
btinternet,com,peter,barwell,-1
com,peter,barwell,museu,-1
http,www,charmingtreasures,net,-1
http,www,richards,realm,-1
www,richards,realm,com,-1
richards,realm,com,stories,-1
realm,com,stories,fetish,-1
com,stories,fetish,p,-1
http,tech,groups,yahoo,-1
tech,groups,yahoo,com,-1
groups,yahoo,com,group,-1
yahoo,com,group,rest,-1
com,group,rest,discuss,-1
http,bodd,cf,ac,-1
bodd,cf,ac,uk,-1
cf,ac,uk,botdermfolder,-1
ac,uk,botdermfolder,botdermb,-1
uk,botdermfolder,botdermb,bo,-1
http,www,motorcyclerally,com,-1
http,www,math,fju,-1
www,math,fju,edu,-1
math,fju,edu,tw,-1
http,www,cs,utexas,-1
www,cs,utexas,edu,-1
cs,utexas,edu,users,-1
utexas,edu,users,oops,-1
http,www,eyecentergroup,com,-1
http,www,smokersline,ca,-1
http,cnserver,nkf,med,-1
cnserver,nkf,med,ualberta,-1
nkf,med,ualberta,ca,-1
med,ualberta,ca,nephkids,-1
http,www,process,chemistry,-1
www,process,chemistry,solutions,-1
process,chemistry,solutions,com,-1
http,www,scriptsearch,com,-1
www,scriptsearch,com,php,-1
scriptsearch,com,php,scripts,-1
com,php,scripts,and,-1
php,scripts,and,pr,-1
http,www,fishycreatures,t,-1
www,fishycreatures,t,com,-1
http,wdstudio,net,foxart,-1
wdstudio,net,foxart,main,-1
net,foxart,main,htm,-1
http,www,score,org,-1
www,score,org,uk,-1
http,www,alibris,com,-1
http,www,nps,gov,-1
www,nps,gov,history,-1
nps,gov,history,worldheritage,-1
http,www,orientvisual,com,-1
http,www,tommiesports,com,-1
www,tommiesports,com,mtf,-1
http,www,lordslodge,com,-1
www,lordslodge,com,au,-1
http,www,terralingua,org,-1
http,www,bear,org,-1
www,bear,org,black,-1
bear,org,black,blackbearresearch,-1
org,black,blackbearresearch,be,-1
http,www,ecomready,com,-1
http,www,sotax,com,-1
http,www,peterassociates,com,-1
http,kanazawa,pwp,blueyonder,-1
kanazawa,pwp,blueyonder,co,-1
pwp,blueyonder,co,uk,-1
http,www,slutskaya,by,-1
www,slutskaya,by,ru,-1
slutskaya,by,ru,indeng,-1
by,ru,indeng,htm,-1
http,www,gamefaqs,com,-1
www,gamefaqs,com,console,-1
gamefaqs,com,console,xbox,-1
com,console,xbox,data,-1
http,www,emperex,com,-1
http,tools,ietf,org,-1
tools,ietf,org,html,-1
ietf,org,html,rfc,-1
http,www,webdynamix,designs,-1
www,webdynamix,designs,com,-1
http,www,snake,game,-1
www,snake,game,com,-1
http,www,lesbian,pussy,-1
www,lesbian,pussy,porn,-1
lesbian,pussy,porn,com,-1
pussy,porn,com,busty,-1
porn,com,busty,lesbia,-1
http,members,tripod,com,-1
members,tripod,com,suomenkieli,-1
http,www,bet,at,-1
www,bet,at,home,-1
bet,at,home,com,-1
http,tools,ietf,org,-1
tools,ietf,org,html,-1
ietf,org,html,rfc,-1
http,www,museum,state,-1
www,museum,state,il,-1
museum,state,il,us,-1
state,il,us,muslink,-1
il,us,muslink,nat,-1
us,muslink,nat,amer,-1
http,www,newyorkdragons,com,-1
www,newyorkdragons,com,firedancers,-1
newyorkdragons,com,firedancers,fire,-1
http,www,pysmatic,com,-1
http,www,jacobsys,com,-1
http,www,paintballhotline,com,-1
http,www,advancedortho,net,-1
http,mospi,nic,in,-1
http,www,totalnetsolutions,com,-1
http,www,theprogress,com,-1
www,theprogress,com,portals,-1
theprogress,com,portals,code,-1
com,portals,code,list,-1
portals,code,list,c,-1
http,www,regionalultimate,co,-1
www,regionalultimate,co,uk,-1
http,www,seattleavionics,com,-1
http,www,geocities,com,-1
www,geocities,com,redbacksbelfast,-1
http,www,ianrpubs,unl,-1
www,ianrpubs,unl,edu,-1
ianrpubs,unl,edu,epublic,-1
unl,edu,epublic,pages,-1
edu,epublic,pages,publ,-1
http,www,babiesandchildrenonline,com,-1
http,www,advancement,uh,-1
www,advancement,uh,edu,-1
advancement,uh,edu,magazine,-1
http,home,tiscali,nl,-1
home,tiscali,nl,masprint,-1
tiscali,nl,masprint,index,-1
nl,masprint,index,htm,-1
http,pistons,realgm,com,-1
http,ip,eti,uva,-1
ip,eti,uva,nl,-1
eti,uva,nl,bis,-1
uva,nl,bis,flora,-1
nl,bis,flora,php,-1
bis,flora,php,selected,-1
http,www,kesch,mainz,-1
www,kesch,mainz,de,-1
http,www,vintageip,com,-1
www,vintageip,com,term,-1
vintageip,com,term,html,-1
http,www,tritronicsdealer,com,-1
http,www,divebvi,com,-1
http,games,teamxbox,com,-1
games,teamxbox,com,xbox,-1
teamxbox,com,xbox,bomber,-1
http,www,angelfire,com,-1
www,angelfire,com,mo,-1
angelfire,com,mo,bah,-1
com,mo,bah,bah,-1
mo,bah,bah,html,-1
http,athletics,vassar,edu,-1
athletics,vassar,edu,fencing,-1
vassar,edu,fencing,m,-1
edu,fencing,m,index,-1
fencing,m,index,php,-1
http,www,sbautohits,com,-1
http,www,geocities,com,-1
www,geocities,com,k,-1
geocities,com,k,ctt,-1
http,www,hannmfg,com,-1
http,www,feat,biochem,-1
www,feat,biochem,du,-1
feat,biochem,du,edu,-1
http,www,angelfire,com,-1
www,angelfire,com,home,-1
angelfire,com,home,storyte,-1
com,home,storyte,er,-1
http,www,usatoday,com,-1
www,usatoday,com,sports,-1
usatoday,com,sports,basketba,-1
com,sports,basketba,skw,-1
sports,basketba,skw,wa,-1
http,www,geocities,com,-1
www,geocities,com,asteiner,-1
geocities,com,asteiner,ce,-1
http,www,pacross,net,-1
www,pacross,net,galleries,-1
pacross,net,galleries,padaung,-1
net,galleries,padaung,htm,-1
http,www,windrushbadmintonclub,co,-1
www,windrushbadmintonclub,co,uk,-1
http,design,voodoochilli,net,-1
http,ip,eti,uva,-1
ip,eti,uva,nl,-1
eti,uva,nl,bis,-1
uva,nl,bis,flora,-1
nl,bis,flora,php,-1
bis,flora,php,selected,-1
http,www,telecard,de,-1
http,www,laptops,direct,-1
www,laptops,direct,net,-1
http,www,kayakers,nf,-1
www,kayakers,nf,ca,-1
http,www,birdtoys,com,-1
http,www,fonoils,com,-1
www,fonoils,com,affiliate,-1
fonoils,com,affiliate,html,-1
http,www,dxing,com,-1
www,dxing,com,rx,-1
dxing,com,rx,nc,-1
com,rx,nc,htm,-1
http,www,chronotype,com,-1
http,www,gamestats,com,-1
www,gamestats,com,objects,-1
http,www,williegreens,org,-1
http,archive,gamespy,com,-1
archive,gamespy,com,reviews,-1
gamespy,com,reviews,april,-1
com,reviews,april,air,-1
http,www,vicontrols,com,-1
http,www,bigdaddysoftware,com,-1
http,www,inform,alservices,-1
www,inform,alservices,com,-1
http,www,rothehouse,com,-1
http,yamaha,ringtone,com,-1
http,www,nlm,nih,-1
www,nlm,nih,gov,-1
nlm,nih,gov,medlineplus,-1
nih,gov,medlineplus,insectbites,-1
http,www,wcu,edu,-1
www,wcu,edu,finaid,-1
http,www,peterecskickboxing,com,-1
http,tools,ietf,org,-1
tools,ietf,org,html,-1
ietf,org,html,rfc,-1
http,dogfeathers,com,java,-1
dogfeathers,com,java,spirals,-1
com,java,spirals,html,-1
http,floc,diku,dk,-1
floc,diku,dk,rta,-1
http,www,hardtoon,com,-1
http,www,aintmisbehavin,com,-1
http,www,carouseldesigns,com,-1
http,www,carolinaharvestwines,com,-1
http,www,ncsu,edu,-1
www,ncsu,edu,ffci,-1
ncsu,edu,ffci,index,-1
edu,ffci,index,php,-1
http,creatures,ifas,ufl,-1
creatures,ifas,ufl,edu,-1
ifas,ufl,edu,beneficial,-1
ufl,edu,beneficial,hover,-1
http,www,fblind,org,-1
http,www,hukseflux,com,-1
http,tools,ietf,org,-1
tools,ietf,org,html,-1
ietf,org,html,rfc,-1
http,www,habmigern,info,-1
www,habmigern,info,biogas,-1
habmigern,info,biogas,biofuels,-1
http,www,freeos,com,-1
http,www,oral,cumshots,-1
www,oral,cumshots,sex,-1
oral,cumshots,sex,com,-1
cumshots,sex,com,messygroupcum,-1
http,www,partsheaven,com,-1
http,www,simdesign,nl,-1
www,simdesign,nl,dtpdocuments,-1
simdesign,nl,dtpdocuments,html,-1
http,www,gopickerel,com,-1
http,pythonsdirect,tripod,com,-1
http,www,gout,haters,-1
www,gout,haters,com,-1
http,www,fchd,info,-1
www,fchd,info,grahamsp,-1
fchd,info,grahamsp,htm,-1
http,www,teamterrier,com,-1
www,teamterrier,com,blabonte,-1
teamterrier,com,blabonte,html,-1
http,www,lilliannassau,com,-1
http,health,usf,edu,-1
health,usf,edu,publichealth,-1
usf,edu,publichealth,homepage,-1
edu,publichealth,homepage,html,-1
http,www,impact,malaria,-1
www,impact,malaria,com,-1
http,www,thinkitreal,com,-1
http,www,jjohnnypress,com,-1
http,www,custom,shop,-1
www,custom,shop,com,-1
http,www,bistro,blendstexas,-1
www,bistro,blendstexas,com,-1
http,www,cooks,com,-1
www,cooks,com,rec,-1
cooks,com,rec,doc,-1
http,www,pedalandspoke,com,-1
http,members,tripod,com,-1
members,tripod,com,starcrafthouseofpain,-1
http,www,tulane,edu,-1
www,tulane,edu,csumral,-1
http,www,corderproducts,com,-1
http,www,tat,com,-1
http,www,rowanathletics,com,-1
www,rowanathletics,com,index,-1
rowanathletics,com,index,asp,-1
com,index,asp,path,-1
index,asp,path,w,-1
http,www,gcic,edu,-1
http,encarta,msn,com,-1
encarta,msn,com,encyclopedia,-1
http,www,bashof,org,-1
http,www,brianmarshallwhite,com,-1
http,www,vmtw,com,-1
http,www,galerie,erotyczne,-1
www,galerie,erotyczne,com,-1
http,www,follyfolkdolls,com,-1
http,www,geocities,com,-1
www,geocities,com,thebestofbothworlds,-1
geocities,com,thebestofbothworlds,a,-1
http,www,princeton,edu,-1
www,princeton,edu,puwrfc,-1
http,www,skippysg,com,-1
www,skippysg,com,antigordon,-1
skippysg,com,antigordon,html,-1
http,www,sex,marks,-1
www,sex,marks,com,-1
sex,marks,com,cs,-1
marks,com,cs,oldpu,-1
com,cs,oldpu,a,-1
cs,oldpu,a,htm,-1
http,www,downwithdarkness,netfirms,-1
www,downwithdarkness,netfirms,com,-1
http,www,football,mitoo,-1
www,football,mitoo,co,-1
football,mitoo,co,uk,-1
mitoo,co,uk,news,-1
co,uk,news,cfm,-1
uk,news,cfm,leagu,-1
http,www,sws,org,-1
www,sws,org,wetlands,-1
http,www,mansclub,com,-1
www,mansclub,com,daddyknowsbest,-1
http,www,sussex,ac,-1
www,sussex,ac,uk,-1
sussex,ac,uk,psychology,-1
http,biz,whiz,com,-1
biz,whiz,com,downloads,-1
whiz,com,downloads,req,-1
com,downloads,req,getit,-1
downloads,req,getit,lid,-1
http,www,cockaigne,com,-1
http,www,infinn,com,-1
www,infinn,com,toolbox,-1
infinn,com,toolbox,html,-1
http,www,gamefaqs,com,-1
www,gamefaqs,com,computer,-1
gamefaqs,com,computer,doswin,-1
com,computer,doswin,data,-1
http,www,andrewpetersdc,homestead,-1
www,andrewpetersdc,homestead,com,-1
http,www,cinemaboxers,com,-1
http,www,focushealthcare,com,-1
http,www,patspuppz,com,-1
http,wwwmnmteam,informatik,uni,-1
wwwmnmteam,informatik,uni,muenchen,-1
informatik,uni,muenchen,de,-1
http,www,wregional,com,-1
http,ics,upjs,sk,-1
ics,upjs,sk,sofsem,-1
http,www,doubledowner,com,-1
http,www,btinternet,com,-1
www,btinternet,com,ron,-1
btinternet,com,ron,wilcox,-1
com,ron,wilcox,onlinete,-1
http,www,soccercountry,com,-1
http,goholycross,cstv,com,-1
goholycross,cstv,com,sports,-1
cstv,com,sports,w,-1
com,sports,w,volley,-1
sports,w,volley,ho,-1
http,www,worldsexarchives,info,-1
www,worldsexarchives,info,italy,-1
worldsexarchives,info,italy,html,-1
http,www,genderandcomputing,no,-1
http,www,icemark,com,-1
www,icemark,com,tower,-1
http,www,gamewinners,com,-1
www,gamewinners,com,doswin,-1
gamewinners,com,doswin,bllongbow,-1
com,doswin,bllongbow,htm,-1
http,eviltwincomics,com,stuper,-1
eviltwincomics,com,stuper,index,-1
com,stuper,index,html,-1
http,promote,less,com,-1
promote,less,com,register,-1
less,com,register,htm,-1
http,groups,yahoo,com,-1
groups,yahoo,com,group,-1
yahoo,com,group,drcharactersales,-1
http,www,utc,edu,-1
www,utc,edu,faculty,-1
utc,edu,faculty,hill,-1
edu,faculty,hill,craddock,-1
http,www,sfdt,com,-1
http,english,georgetown,edu,-1
http,stuorgs,uidaho,edu,-1
stuorgs,uidaho,edu,cfas,-1
http,www,kennethkeith,com,-1
www,kennethkeith,com,milkbottles,-1
kennethkeith,com,milkbottles,html,-1
http,ip,eti,uva,-1
ip,eti,uva,nl,-1
eti,uva,nl,bis,-1
uva,nl,bis,flora,-1
nl,bis,flora,php,-1
bis,flora,php,selected,-1
http,www,webster,gr,-1
http,english,donga,com,-1
english,donga,com,srv,-1
donga,com,srv,service,-1
com,srv,service,php,-1
srv,service,php,bico,-1
http,geocities,com,kisnerp,-1
geocities,com,kisnerp,rpgs,-1
com,kisnerp,rpgs,risus,-1
