text1,text2,text3,text4,class
http,www,fairviewpost,com,8
www,embl,heidelberg,de,11
http,www,recipesource,com,6
http,www,shns,com,8
ei,cs,vt,edu,3
geocities,com,anotherbeat,poetr,1
com,kisnerp,rpgs,risus,4
http,www,menshealth,com,6
com,ps,software,acombat,4
com,www,truth,html,7
sex,amateur,sex,com,0
http,www,charleslocksmith,com,9
http,www,etwinks,com,0
http,www,petfinder,com,13
http,computer,howstuffworks,com,7
www,mackinac,org,article,13
com,actresses,a,alley,1
annieshomepage,com,fathersday,html,13
www,clubleporn,com,sites,0
chinesefood,about,com,library,6
www,chemicalelements,com,elements,11
www,otwesten,de,drivesitter,3
com,realm,deathblow,inde,4
http,www,airports,vu,13
http,www,carton,com,0
geocities,com,tmfnbh,theblackhand,1
com,ps,sports,nbainthezone,4
http,www,geocities,com,9
shop,d,hv,amp,cf=info&amp
http,home,iprimus,com,1
http,www,recipemix,com,6
com,oldsite,games,pc,4
com,review,php,platform,game=lumines
http,www,montgomerymscenter,org,5
http,www,nudeasthenews,com,1
edition,cnn,com,showbiz,1
http,www,cherryboys,com,0
paiercollegeofart,edu,programs,illu,10
www,kidsolr,com,earlychildhood,7
http,www,freewebs,com,4
com,kitchen,recipes,soupsand,6
http,www,netrover,com,13
home,inet,tele,dk,4
aol,com,aol,en,func=2&amp
http,www,basketsbyellej,com,12
imdb,com,title,tt,1
www,q,v,d,3
edu,the,library,libhome,10
lieder,d,desprez,html,1
http,www,start,all,subject=php
en,wikipedia,org,wiki,11
http,www,babiesfirstwebpage,com,6
proto,thinkquest,nl,jrc,7
http,www,elitekarts,com,12
www,geocities,com,hollywood,1
www,connectotel,com,gascoyne,1
http,www,tmc,edu,5
stanford,edu,dept,hrp,11
com,group,mt,tv,13
www,geocities,com,stjnfull,13
timneville,iweb,tim%,nevil,8
http,www,asaom,edu,5
com,pmvr,index,html,3
http,www,afs,or,7
org,archives,carcinoid,html,5
guthrie,org,aboutguthrie,education,5
http,www,visitvavau,com,9
www,ibiblio,org,wpercy,1
http,www,donnemature,biz,0
archaeology,org,online,features,11
http,www,gamezone,com,4
http,www,nicheerotica,com,0
http,www,herfirstlesbiansexxx,com,0
zone,com,perfect,pornstars,0
pc,gamespy,com,pc,7
us,job,openings,htm,13
http,www,olemiss,edu,10
www,ipl,org,div,7
geocities,com,bjreuk,index,14
cam,ac,uk,archives,10
http,home,earthlink,net,1
http,www,hospicecarewv,org,5
classicnote,com,classicnotes,titles,1
g,co,uk,xbox,7
http,www,gjcaa,org,14
http,www,coling,sinica,11
www,jccca,org,kids,7
www,adport,com,backroads,9
edu,berryj,link,html,11
www,mc,vanderbilt,edu,5
http,lyrics,rockmagic,net,1
www,geocities,com,sjharner,6
org,cathen,a,htm,13
http,www,adssupport,net,3
www,timesrecordnews,com,feeds,8
http,twiki,customer,netspace,9
www,pbs,org,edens,7
cbs,sportsline,com,collegebasketball,14
cgi,generic,isoniaz,htm,5
proto,thinkquest,nl,jrd,7
gslis,utexas,edu,palmquis,10
http,www,music,unt,10
com,cgi,bin,restaur,3
http,www,fnewsmagazine,com,8
www,pbs,org,weta,7
http,www,privateholes,com,0
geocities,com,birdlvr,conures,9
http,www,freeweb,hu,0
neopets,com,templates,homepage,4
http,www,rugsnbeyond,ecrater,12
skepticfiles,org,aclu,foia,8
www,newadvent,org,cathen,13
http,www,biblein,days,13
http,www,ikfoundation,org,10
nintendo,ds,nounai,kakus,4
http,pc,ign,com,7
www,ushistory,org,betsy,10
chuckayoub,the,beatles,ly,1
rochester,edu,faculty,id,1
http,www,andrology,com,5
http,www,gumbocity,com,6
www,mid,statesfootball,org,14
up,com,do,previewpage,7
com,soups,soups,rec,6
leedsmicro,com,leedsmicro,htm,11
old,ama,index,html,0
do,previewpage,cid,amp,did=1
www,roanoke,edu,athletics,sport=field%20hockey
balham,osteopathic,co,uk,5
gov,ncidod,dvrd,kidsrabies,7
http,www,leyboldoptics,com,11
http,www,ryerson,ca,11
ac,cy,isa,biografika,11
com,reviews,january,j,4
http,www,recipezaar,com,6
http,www,gamespot,com,summary
http,www,concoursparts,com,12
http,www,newadvent,org,13
http,www,cheatscodesguides,com,7
web,singnet,com,sg,6
www,recipesource,com,ethnic,6
com,homegarden,default,asp,6
http,www,southsail,cg,9
http,www,reverie,demon,1
http,www,bom,gov,7
www,nudeasthenews,com,reviews,1
columbia,edu,trl,index,11
homepage,t,online,de,3
http,www,kanoepeople,com,14
www,mcr,jobs,com,2
www,yahoo,co,jp,13
http,www,wolfgangluckmann,com,5
http,www,penrithpress,com,8
sports,yahoo,com,ncaaw,14
www,paleontology,lsa,umich,10
www,leeds,ac,uk,5
http,www,ianchadwick,com,7
www,ring,japan,com,14
http,hgic,clemson,edu,6
http,www,retrievex,com,2
http,chinesefood,about,com,6
uni,bremen,de,kabinett,11
http,www,houseofclocks,com,12
http,littlekali,tripod,com,0
http,www,villagequebecois,com,10
http,www,ibiblio,org,1
http,www,ebony,sex,0
viaje,curitiba,pr,gov,11
americanhistory,si,edu,collections,10
http,www,kist,ed,10
http,www,columbiagames,com,4
http,www,londonexternal,ac,10
http,www,zetbit,com,4
angelfire,com,de,clrarinetine,10
www,forbes,com,looksmart,3
http,www,fadeinonline,com,1
tools,ietf,org,html,3
rochester,edu,athletics,sport,14
nephron,com,usacgi,html,5
http,www,radmid,demon,5
naked,lesbian,oral,sex,0
http,www,goddardvetgroup,co,5
www,weber,edu,chp,10
com,topics,info,asp,1
http,www,forestcitydiving,com,14
redbookmag,com,recipefinder,sweet,6
http,www,eaglewingpublishing,com,9
www,edsb,org,uk,9
http,www,follyfolkdolls,com,12
http,www,sandrabowden,com,13
http,www,aledgriffiths,co,5
http,www,wcu,edu,10
http,www,wire,sculpture,12
http,www,vnus,com,5
com,o,xdick,index,0
www,leanderswimmingclub,org,uk,14
http,www,geocities,com,11
http,www,nntc,com,2
www,parlour,co,uk,0
panix,com,paleodiet,list,6
com,vegetable,sex,toys,0
http,www,barouke,com,12
http,www,ckfa,com,14
http,www,crawfordins,com,2
http,www,mikezwerin,com,1
nude,amateur,com,karlas,0
http,www,catsmeowquilts,com,12
hot,free,porn,free,0
http,www,kttex,biz,2
www,bellaonline,com,articles,6
free,pages,at,claudiasw,0
http,studio,fiercekitten,com,12
http,www,tidy,co,3
es,geomc,events,socg,11
http,reference,aol,com,7
chesapeakebay,net,hermit,htm,11
www,globaltimesystems,com,au,2
com,ps,action,streetfighte,4
www,sexy,teens,nude,0
ref,v,verb,bon,6
freeporndeluxe,com,fetish,bondage,0
lehman,cuny,edu,sormani,11
www,fchd,info,grahamsp,14
http,www,animezvous,com,7
com,videogame,virtual,worlds,4
www,geocities,com,dar,3
http,www,il,fop,13
pbs,org,wgbh,aso,7
http,www,hlss,mmu,10
www,zipworld,com,au,0
tripod,com,dlindsaygoodwin,ivil,12
http,www,epicurious,com,6
engelschall,com,u,sb,11
com,recipe,htm,id,6
mywebpal,com,index,cfm,8
wiki,genji,days,of,7
srcf,ucam,org,cccf,10
geocities,com,thetropics,island,6
doh,dc,gov,doh,5
webring,com,hub,ring,4
http,www,nzbirds,com,11
www,uwyo,edu,soaperhero,7
u,bordeaux,fr,cohen,11
spb,ru,weeds,artemisia,11
http,www,mosquito,org,7
foodreference,com,html,nectarine,6
http,www,pbs,org,8
chicago,urban,history,org,9
www,ssrfc,org,uk,14
http,www,aavirginislands,org,5
http,www,news,spider,8
www,geocities,com,tsth,14
http,www,claudia,nocke,1
gov,planets,profile,cf,11
http,www,imdb,com,1
jerom,bdsm,atw,hu,0
http,www,smvideo,com,0
sexpictures,com,sextoys,index,0
http,www,worldwar,com,6
go,com,ncf,clubhouse,14
recipesource,com,munchies,snacks,6
users,mhx,t,faq,3
co,uk,premiership,st,14
http,www,umich,edu,10
www,wqxr,com,cgi,1
com,stars,nankwan,html,1
http,www,ehdp,com,11
scholar,lib,vt,edu,13
flags,anglais,html,eit,10
trb,cd,bros,co,0
cheatcc,com,xbox,rev,4
http,www,prestigemassage,com,0
gamespot,com,pc,action,4
http,www,geocities,com,1
com,cgi,generic,moexip,5
http,sports,yahoo,com,14
http,www,tp,net,7
gov,ehp,ts,zoo,5
www,ochef,com,r,6
free,amateur,photo,com,0
http,www,ciphertekentertainment,com,3
www,geocities,com,athens,13
http,www,thelancasternews,com,8
nsw,gov,au,cgi,11
www,wave,net,upg,10
com,themes,mentat,dreamc,3
com,article,php,sid,4
http,www,emergemedical,com,2
www,mature,nudes,com,0
http,www,geocities,com,6
http,teenadvice,about,com,7
http,www,midlandsbbc,org,13
www,lakeland,cc,oh,10
http,www,tomandsallys,com,12
picardie,fr,en,rubrique,6
http,www,crossedswords,ca,12
http,www,be,zoo,7
http,bigdrew,tripod,com,4
edu,epublic,live,ec,11
http,www,fowler,ucla,10
http,www,tunghingwire,com,3
terra,es,personal,migzotan,7
www,supermotousa,net,home,14
http,www,ucsdguardian,org,8
http,www,uhs,hints,4
www,ihrc,umn,edu,10
frontiermgmt,com,communities,heathe,5
edu,faculty,carr,imag,11
the,flash,files,com,3
com,db,sport,sp,14
www,wildflowers,northlighthorses,com,12
http,www,shihtzushowdogs,com,9
http,coffeetea,about,com,6
www,ohsu,edu,son,5
health,qld,gov,au,5
www,usatoday,com,weather,11
http,www,all,free,0
pamelaanderson,fsnet,co,uk,0
http,www,panix,com,4
http,ps,gamezone,com,4
http,www,power,jamz,1
csar,uiuc,edu,f,11
http,www,angelfire,com,1
gov,nediv,bridges,histbrdg,11
http,www,automaticmusic,nl,2
org,tree,group,hyperotreti,contgroup=craniata
http,www,ocracokeislandnews,m,8
http,weather,aol,com,state=pw
http,www,gamesfirst,com,4
http,www,tillia,co,12
beavon,clara,net,htm,9
http,www,whatscookingamerica,net,6
com,cgi,bin,navcgi,list
http,www,thebicyclestore,com,14
www,georgetown,edu,oip,10
http,www,ctsportfishing,com,9
www,adventistdirectory,org,view,13
vol,v,oo,html,3
www,wherecanfindpicturesof,com,tinytits,0
http,www,sonofthesouth,net,6
http,homepage,univie,ac,10
ign,com,objects,html,4
wikipedia,org,wiki,malus,6
uni,wuerzburg,de,search,11
www,largeformatonline,co,uk,2
com,mn,bryansmtrucks,reci,6
www,ngpc,state,ne,9
angelfire,com,stars,wizardschool,5
dorn,ssha,projects,asp,13
http,www,raunharman,net,3
http,membres,lycos,fr,10
http,www,angelfire,com,1
http,www,newadvent,org,13
http,www,geocities,com,1
la,us,archives,archives,10
http,www,geocities,com,7
www,tim,mann,org,4
www,mises,org,turgot,11
http,www,aaaxfast,com,2
http,www,gamepro,com,4
http,www,recipesource,com,6
com,cowboy,from,bkl,1
www,hfmgv,org,explore,6
http,hodgepodgekitchen,blogspot,com,6
http,www,drstrande,com,5
www,mbbc,edu,page,14
www,cnn,com,tech,3
www,newadvent,org,cathen,13
http,membres,lycos,fr,0
http,www,flash,net,13
ca,ps,framesite,html,4
http,www,thomson,intermedia,8
http,www,marcellinos,be,0
home,att,net,briana,13
http,www,deckerotica,com,0
sec,ch,ch,f,5
co,uk,manchester,city,14
http,www,flyingmachines,org,11
net,places,western,sahara,7
http,www,carldekeyzer,com,8
com,gen,index,do,14
dept,physics,people,fa,11
www,broadwayworld,com,viewcolumn,1
com,kauai,html,sites,10
http,www,hotdirtyporn,com,0
shared,visions,com,explore,7
http,www,killersites,com,3
http,www,mcs,csuhayward,7
au,htdocs,surveys,italre,1
http,www,botany,hawaii,11
salon,com,people,feature,1
gamespot,com,ds,action,7
angelfire,com,al,frogfm,1
tripod,com,index,html,11
go,jp,joho,tsusin,7
www,freewebs,com,naadirahsalukis,9
http,www,informatik,uni,11
www,charlie,gray,com,8
www,angelfire,com,ca,9
http,teamrankings,com,ncw,14
http,www,elvirhodes,com,1
http,www,nrfbqueen,com,12
uk,nature,online,life,11
http,www,geocities,com,5
www,vcpa,com,au,task=view&amp
https,www,cbssports,com,14
www,shunshinghk,com,hk,2
newcrop,afcm,flax,html,11
com,mt,mahatamer,index,6
www,uhs,hints,com,7
com,angio,www,cuscutac,11
sunconure,com,toys,html,12
http,www,bannertown,com,2
tx,com,golf,proto,14
www,geocities,com,pmalwankar,3
www,dipbot,unict,it,11
heat,gr,jp,jr,7
easychix,com,bbw,avs,0
http,www,groups,dcs,11
http,www,paipo,com,12
http,trovar,com,str,1
sports,espn,go,com,14
http,www,agt,net,12
http,magazine,concordia,ca,8
http,www,gamewinners,com,4
ip,eti,uva,nl,menuentry=soorten&amp
http,www,simplepc,com,3
http,www,missjamaicaworld,com,2
http,www,infoplease,com,7
www,angelfire,com,fl,7
http,www,ultimatedivetravel,com,9
http,www,texaslonghornconservancy,org,2
http,www,capitsrl,com,12
http,www,historychannel,com,1
http,www,livingstonparishnews,com,8
home,comcast,net,spammeister,3
http,www,duversity,org,13
http,www,harlanlodge,org,13
www,recipezaar,com,r,6
http,www,kgh,on,10
www,un,int,maldives,7
au,ferg,issn,html,8
http,www,spauldingforchildren,org,6
com,reviews,review,asp,reviewid=327
http,www,yale,edu,10
http,www,seekingsources,com,6
hgc,jp,docs,lifecycle,11
gov,ncidod,dbmd,diseaseinfo,5
home,swbell,net,mjsg,6
http,mhin,bu,edu,5
http,www,hchdfoundation,org,5
luiscabral,org,iio,links,11
recipesource,com,ethnic,asia,6
pussy,pics,us,avs,0
www,macronimous,com,resources,3
med,ualberta,ca,nephkids,5
uk,weather,world,country,7
http,www,classiccarclub,org,9
www,j,sda,or,7
http,www,escience,ca,12
http,www,confirmedia,com,8
terebess,hu,zen,mesterek,13
gov,au,cryptogams,underworld,11
bis,flora,php,selected,menuentry=soorten&amp
http,adamcampbell,artspan,com,1
com,n,action,battlezoner,4
www,cheatcc,com,xbox,4
www,ebony,pussy,pix,0
http,www,christ,or,13
http,www,wickedland,com,1
sweb,cz,coins,exchange,9
nl,users,marth,seles,14
www,midkent,ac,uk,10
ac,uk,teaching,courses,3
http,www,woerner,com,2
www,kinoeye,org,woll,1
www,v,mod,com,12
http,www,plus,one,3
www,pasa,org,za,2
insweb,com,insurance,learning,6
comcast,net,modean,oeme,1
btinternet,com,ron,wilcox,11
vcu,edu,dlatane,palgrave,13
www,eff,org,censorship,8
http,www,zarex,com,12
http,www,thinkitreal,com,3
cam,ac,uk,db,11
www,vcpa,com,au,task=view&amp
http,www,btinternet,com,6
encarta,msn,com,encnet,13
il,us,muslink,nat,11
http,www,editorsoftware,com,1
www,geocities,com,thesaiyantrainer,4
www,bordersgliding,co,uk,9
www,angelfire,com,biz,3
http,www,amitylanguage,net,10
www,polmoslancut,com,pl,10
gov,fgz,science,clouds,7
allscifi,com,topics,info,1
uk,hi,world,europe,7
tripod,com,ultris,html,4
http,www,covisible,com,11
http,www,positiveplacesd,org,7
com,ipa,a,html,7
http,www,seedcentre,com,12
tncweeds,ucdavis,edu,esadocs,11
http,microwise,com,au,3
www,freewebs,com,ikrules,4
us,imdb,com,title,1
pfaf,cgi,bin,arr,can=latind
gay,porn,pictures,video,0
ca,topology,preprint,htm,11
http,www,panatrack,com,3
http,www,explorespace,com,11
www,hachettebookgroupusa,com,authorslou,1
state,gov,p,af,7
ucdavis,edu,kouba,problemslis,11
http,www,metacritic,com,1
com,pdf,files,tithing,13
www,mobygames,com,browse,4
com,billb,freenrg,balllg,11
com,pc,rpg,thechroniclesof,4
pc,ign,com,objects,4
bmj,com,cgi,content,5
http,www,scuba,org,9
newcartestdrive,com,review,list,6
www,worldvillage,com,wv,4
ps,action,armymen,d,4
http,www,tetones,com,tetonas/index.htm
cmgsccc,com,games,php,id=4929
www,dailyprincetonian,com,archives,13
http,www,patientadvisory,co,5
newadvent,org,cathen,b,13
http,www,greenvillebowling,com,14
website,lineone,net,gsward,13
www,tamaplace,zoomshare,com,9
homepage,ntlworld,com,philip,6
http,www,fergusonv,com,4
http,www,cplash,com,8
http,www,marbella,escort,0
www,codeconscious,com,rebol,3
http,www,wildwestvc,com,5
spig,ippr,lamb,htm,6
www,usatoday,com,weather,11
www,draeger,com,st,2
tennessean,com,apps,pbcs,mime=xml
www,fluvial,artourisme,com,9
http,www,nuvotechnologies,com,2
cstv,com,sports,m,14
www,csar,uiuc,edu,11
us,database,feis,plants,11
http,www,holbeinhk,com,12
urbanext,uiuc,edu,thriftyliving,6
http,www,afropoets,net,1
http,www,unitedsexsites,com,0
com,genealogy,users,m,13
unt,edu,president,insider,10
http,www,starcraft,org,4
http,www,postech,ac,11
http,www,gravescompany,com,12
http,home,arcor,de,7
www,freesexblack,com,cades,0
http,www,booksforcounsellors,co,12
http,www,universaldelhi,org,2
berkeley,edu,codef,index,10
vm,cfsan,fda,gov,5
xs,all,nl,hnetten,1
http,www,math,ru,11
web,ukonline,co,uk,1
www,algonet,se,claesg,3
http,www,gdt,help,2
http,www,newpittsburghcourier,com,8
http,www,naturia,per,7
http,www,sci,tech,11
edu,devo,zoonos,htm,5
http,www,houghtonhistory,org,10
nyu,edu,groups,neubertlab,11
www,boltonhandball,org,uk,14
http,www,llamascores,org,4
www,housing,utoronto,ca,10
eti,uva,nl,bis,menuentry=soorten&amp
www,gamespot,com,ps,4
http,www,ruffwear,com,12
http,www,kenyabirds,org,11
com,angie,small,titti,0
org,au,mfa,aspx,8
www,angelfire,com,anime,1
http,www,gamespot,com,4
com,last,name,meaning,12
com,rss,etlatest,xml,8
http,www,vcpa,com,task=view&amp
http,www,inperfectorder,com,6
mysterymachine,com,zemanca,index,0
http,www,natlib,lk,10
go,red,com,go,4
org,plantscience,bfna,v,11
http,www,videowood,com,0
www,wer,us,org,13
http,www,matthewskenpo,com,14
http,www,tesonic,net,2
http,www,polmoslancut,com,10
identification,co,uk,skye,11
angelfire,com,tn,zaze,6
pp,okstate,edu,ehs,5
www,sedl,org,rel,10
http,www,wakeair,com,12
www,geocities,com,scurrycountymuseum,10
http,www,newcastle,falcons,14
dmoz,aol,com,cgi,3
easybyte,com,products,addjs,8
http,www,othersoft,co,6
games,teamxbox,com,xbox,4
http,www,montessori,edu,6
http,blog,meriwilliams,com,3
home,ica,net,leifb,3
www,bio,davidson,edu,11
http,www,sippmack,com,9
http,www,hdnetwork,com,8
http,www,pacifier,com,14
http,www,ringsurf,com,action=info
http,www,boston,com,8
gc,ca,special,canada,7
http,www,dolan,jenner,11
sports,m,basebl,w,14
ham,and,bean,soup,6
http,cbs,sportsline,com,14
fine,felicity,fey,i,0
www,angelfire,com,fl,5
www,pcinspector,de,sites,3
www,sneakers,zip,pl,0
http,www,cimr,cam,11
http,www,pionerka,ru,7
http,www,sos,louisiana,10
www,avianbiotech,com,diseases,5
com,ps,previews,html,4
coins,of,panama,com,9
org,pcsa,recipes,htm,6
p,duby,free,fr,3
http,www,tvguide,com,1
www,angelfire,com,goth,0
http,www,nudetitty,com,0
http,search,yumyum,com,6
www,intoxica,co,uk,12
jsutigers,cstv,com,sports,14
http,wolfs,falken,com,9
porn,pics,free,porn,0
www,momentum,adventure,co,14
edu,history,bureau,of,10
com,fr,glossary,pdf,10
aogusma,org,soc,northernshen,10
recipesource,com,soups,soups,6
org,wiki,john,lasseter,1
http,www,wightchurches,co,13
http,www,cocoaoc,org,9
http,coco,luxe,com,12
homestead,com,boogie,html,9
http,benedikt,brandes,gymnasium,7
http,www,avforums,com,6
bristol,ac,uk,fmd,10
http,www,textesgais,com,0
virginia,edu,etcbin,ot,query=&amp
greg,sheryl,blogspot,com,0
npwrc,usgs,gov,resource,11
http,www,hopevalleychurch,com,13
http,www,hotstar,com,9
http,www,princeton,edu,10
www,cd,bros,co,0
com,glossary,step,asp,10
http,www,koalaexpress,com,12
http,desertgardens,suite,com,6
http,www,yatterman,movie,7
http,boomtown,net,en,4
li,kake,cookery,recipes,6
http,www,keeneequinox,com,8
www,vivacincodemayo,org,history,13
http,www,medeyelasik,com,5
www,up,com,do,did=1
http,www,digitalimagedelights,com,3
dspace,anu,edu,au,11
ign,com,objects,html,7
tv,groups,yahoo,com,8
www,geocities,com,educatorbrown,11
http,www,epicurious,com,6
www,bpib,com,clark,7
tripod,com,nyquist,ever,14
http,www,wildaboutbritain,co,11
sports,excite,com,wcbk,14
http,ip,eti,uva,menuentry=soorten&amp
edu,msue,imp,modf,6
http,www,inart,psu,10
zazzle,com,mk,welcome,3
http,www,dcsconsult,com,3
http,www,natmus,gl,10
ccel,org,ccel,henry,13
http,www,footballfanscensus,com,14
org,andrew,comments,pipemusic,7
http,www,concordiacardinals,com,10
www,yook,de,tetris,7
www,ecotrade,marketing,com,12
http,www,healthpolicy,ucla,10
usda,gov,java,profile,11
http,www,twincitiessolutions,com,3
www,foot,fetish,pic,0
site,p,articles,o,4
hoofcare,com,archives,uk,13
uk,payroll,software,com,3
http,www,math,ucdavis,11
virtualbirder,com,vbirder,onloc,9
millercenter,org,academic,americanpresi,7
http,www,pregnant,pictures,0
http,s,webring,com,4
http,archive,salon,com,1
http,www,angelfire,com,3
film,reviews,b,bring,1
big,tits,free,big,0
www,theatrehistory,com,american,1
csudh,edu,cdales,canlib,10
http,www,tvguide,com,1
http,www,chordmelody,com,12
mayoclinic,org,dermatology,rst,5
deer,soup,with,cr,6
http,www,grantjones,net,13
http,www,lib,sk,10
mia,stone,using,dildo,0
http,www,allgame,com,sql=grh||||39148
ietf,org,html,rfc,3
http,www,epicurious,com,6
games,teamxbox,com,xbox,4
jcsda,com,kids,htm,7
http,allrecipes,com,directory,6
http,www,ilppp,virginia,10
www,greatrecipesonline,com,dir,6
www,albertwisnerlibrary,org,about,10
www,namco,com,games,4
http,www,water,ed,11
www,freewebs,com,evilgirlly,7
medicine,manchester,ac,uk,10
https,www,ktfcu,org,2
http,members,tripod,com,7
www,physics,adelaide,edu,11
http,members,tripod,com,6
gamezone,com,gzreviews,r,4
http,www,xulplanet,com,3
http,embryology,med,unsw,5
cfsan,fda,gov,dms,5
http,www,culinarycafe,com,6
http,www,porn,teen,0
http,geocities,com,jonwalton,13
http,www,ndala,com,13
http,lamington,nrsm,uq,11
jp,ak,t,kmn,9
hhs,gov,news,press,5
http,www,unci,de,4
paradise,net,nz,aiki,3
http,persia,org,audio,1
www,vff,freisbacher,kinder,7
yahoo,com,group,homesteading,6
z,invisionfree,com,mountain,4
thewest,people,s,z,7
free,fr,noel,html,7
http,www,allsaintskingsway,ca,13
www,geocities,com,anduril,14
